date,company,open,high,low,close,volume
2020-09-08,Barun Hydropower Co. Ltd.,107,107,103,105,3862
2020-09-09,Barun Hydropower Co. Ltd.,107,105,105,105,2326
2020-09-06,Barun Hydropower Co. Ltd.,117,110,105,109,76903
2020-09-07,Barun Hydropower Co. Ltd.,109,109,105,107,13760
2020-09-10,Barun Hydropower Co. Ltd.,107,105,103,103,3029
2020-09-15,Barun Hydropower Co. Ltd.,128,117,114,120,42280
2020-09-14,Barun Hydropower Co. Ltd.,117,107,110,117,79367
2020-09-16,Barun Hydropower Co. Ltd.,132,120,115,132,65149
2020-09-20,Barun Hydropower Co. Ltd.,149,145,131,138,41777
2020-09-17,Barun Hydropower Co. Ltd.,145,132,135,145,44231
2020-09-22,Barun Hydropower Co. Ltd.,139,129,129,135,93468
2020-09-21,Barun Hydropower Co. Ltd.,146,138,128,129,42392
2020-09-29,Barun Hydropower Co. Ltd.,169,161,154,163,68247
2020-09-23,Barun Hydropower Co. Ltd.,138,135,130,136,55118
2020-09-24,Barun Hydropower Co. Ltd.,149,136,138,149,145707
2020-09-28,Barun Hydropower Co. Ltd.,171,163,154,161,98523
2020-10-06,Barun Hydropower Co. Ltd.,180,164,166,180,116222
2020-10-04,Barun Hydropower Co. Ltd.,160,157,152,157,29986
2020-10-05,Barun Hydropower Co. Ltd.,169,157,156,164,61947
2020-09-27,Barun Hydropower Co. Ltd.,163,149,151,163,65523
2020-09-30,Barun Hydropower Co. Ltd.,171,163,157,165,65053
2020-10-01,Barun Hydropower Co. Ltd.,170,165,157,157,63615
2020-10-08,Barun Hydropower Co. Ltd.,217,198,196,197,102740
2020-10-07,Barun Hydropower Co. Ltd.,198,180,183,198,51338
2020-10-12,Barun Hydropower Co. Ltd.,204,199,190,194,22934
2020-10-11,Barun Hydropower Co. Ltd.,205,197,186,199,78968
2020-10-14,Barun Hydropower Co. Ltd.,187,186,175,175,42955
2020-10-20,Barun Hydropower Co. Ltd.,198,187,187,192,62118
2020-10-18,Barun Hydropower Co. Ltd.,185,178,171,172,19818
2020-10-13,Barun Hydropower Co. Ltd.,199,194,184,186,35821
2020-10-15,Barun Hydropower Co. Ltd.,185,175,170,178,41855
2020-10-19,Barun Hydropower Co. Ltd.,188,172,175,187,25342
2020-10-22,Barun Hydropower Co. Ltd.,191,190,186,188,14902
2020-10-21,Barun Hydropower Co. Ltd.,194,192,188,190,31307
2020-10-29,Barun Hydropower Co. Ltd.,196,188,185,190,14381
2020-11-03,Barun Hydropower Co. Ltd.,200,194,193,196,13742
2020-10-28,Barun Hydropower Co. Ltd.,191,188,183,188,17271
2020-11-01,Barun Hydropower Co. Ltd.,198,190,190,198,54282
2020-11-04,Barun Hydropower Co. Ltd.,199,196,193,196,10821
2020-11-08,Barun Hydropower Co. Ltd.,217,200,196,216,100954
2020-11-05,Barun Hydropower Co. Ltd.,201,196,195,200,45533
2020-11-09,Barun Hydropower Co. Ltd.,224,216,210,218,86244
2020-11-10,Barun Hydropower Co. Ltd.,224,218,208,219,42708
2020-11-02,Barun Hydropower Co. Ltd.,200,198,194,194,25500
2020-11-23,Barun Hydropower Co. Ltd.,215,207,203,207,16152
2020-11-18,Barun Hydropower Co. Ltd.,213,213,199,208,44084
2020-11-19,Barun Hydropower Co. Ltd.,215,208,201,212,25479
2020-11-11,Barun Hydropower Co. Ltd.,225,219,217,218,21215
2020-11-12,Barun Hydropower Co. Ltd.,225,218,212,213,34296
2020-11-22,Barun Hydropower Co. Ltd.,216,212,204,207,18423
2020-11-26,Barun Hydropower Co. Ltd.,217,207,200,203,49623
2020-11-24,Barun Hydropower Co. Ltd.,213,207,203,210,29679
2020-11-25,Barun Hydropower Co. Ltd.,212,210,204,207,35628
2020-12-01,Barun Hydropower Co. Ltd.,216,213,203,205,17532
2020-11-29,Barun Hydropower Co. Ltd.,204,203,196,201,33176
2020-11-30,Barun Hydropower Co. Ltd.,214,201,196,213,29713
2020-12-02,Barun Hydropower Co. Ltd.,215,205,202,206,18131
2020-12-03,Barun Hydropower Co. Ltd.,216,206,198,202,21920
2020-12-06,Barun Hydropower Co. Ltd.,198,202,187,187,21436
2020-12-07,Barun Hydropower Co. Ltd.,202,187,186,198,23339
2020-12-08,Barun Hydropower Co. Ltd.,205,198,190,194,25876
2020-12-13,Barun Hydropower Co. Ltd.,197,193,190,196,14535
2020-12-09,Barun Hydropower Co. Ltd.,204,194,194,197,22797
2020-12-10,Barun Hydropower Co. Ltd.,198,197,192,193,7739
2020-12-28,Barun Hydropower Co. Ltd.,185,183,179,180,16972
2020-12-14,Barun Hydropower Co. Ltd.,199,196,191,194,10530
2020-12-20,Barun Hydropower Co. Ltd.,205,194,184,185,23530
2020-12-22,Barun Hydropower Co. Ltd.,198,193,187,193,8356
2020-12-24,Barun Hydropower Co. Ltd.,195,188,182,186,7084
2020-12-27,Barun Hydropower Co. Ltd.,188,186,182,183,3801
2020-12-29,Barun Hydropower Co. Ltd.,181,180,176,176,8571
2020-12-21,Barun Hydropower Co. Ltd.,194,185,173,193,15237
2020-12-23,Barun Hydropower Co. Ltd.,196,193,184,188,7721
2020-12-31,Barun Hydropower Co. Ltd.,177,171,169,170,8364
2020-12-30,Barun Hydropower Co. Ltd.,187,176,173,180,10083
2021-01-03,Barun Hydropower Co. Ltd.,173,170,167,170,2821
2021-01-04,Barun Hydropower Co. Ltd.,181,170,169,171,9816
2021-01-05,Barun Hydropower Co. Ltd.,188,171,172,183,18243
2021-01-07,Barun Hydropower Co. Ltd.,189,183,174,184,8760
2021-01-10,Barun Hydropower Co. Ltd.,190,184,182,184,6314
2021-01-06,Barun Hydropower Co. Ltd.,192,183,174,183,27428
2021-01-11,Barun Hydropower Co. Ltd.,186,184,180,183,9225
2021-01-12,Barun Hydropower Co. Ltd.,184,183,180,183,5923
2021-01-13,Barun Hydropower Co. Ltd.,201,183,181,199,55344
2021-01-17,Barun Hydropower Co. Ltd.,218,199,207,217,85192
2021-01-18,Barun Hydropower Co. Ltd.,238,217,227,238,90259
2021-01-24,Barun Hydropower Co. Ltd.,246,232,232,234,27481
2021-01-21,Barun Hydropower Co. Ltd.,241,240,225,232,38834
2021-01-19,Barun Hydropower Co. Ltd.,261,238,227,248,91580
2021-01-20,Barun Hydropower Co. Ltd.,260,248,233,240,59857
2021-01-25,Barun Hydropower Co. Ltd.,242,234,230,235,29189
2021-01-27,Barun Hydropower Co. Ltd.,248,237,232,236,13406
2021-01-26,Barun Hydropower Co. Ltd.,242,235,235,237,29287
2021-02-02,Barun Hydropower Co. Ltd.,235,229,227,228,18433
2021-01-28,Barun Hydropower Co. Ltd.,236,236,229,230,13232
2021-01-31,Barun Hydropower Co. Ltd.,234,230,215,224,20605
2021-02-01,Barun Hydropower Co. Ltd.,232,224,224,229,16672
2021-02-03,Barun Hydropower Co. Ltd.,231,228,224,229,42369
2021-02-09,Barun Hydropower Co. Ltd.,255,254,244,245,27936
2021-02-04,Barun Hydropower Co. Ltd.,251,229,233,251,132181
2021-02-07,Barun Hydropower Co. Ltd.,276,251,253,263,77873
2021-02-08,Barun Hydropower Co. Ltd.,268,263,250,254,33166
2021-02-11,Barun Hydropower Co. Ltd.,246,245,242,243,18416
2021-02-10,Barun Hydropower Co. Ltd.,250,245,242,245,20358
2021-02-14,Barun Hydropower Co. Ltd.,262,243,246,258,49602
2021-02-16,Barun Hydropower Co. Ltd.,270,270,243,255,143828
2021-02-15,Barun Hydropower Co. Ltd.,275,258,260,270,95788
2021-02-18,Barun Hydropower Co. Ltd.,248,246,242,243,37650
2021-02-17,Barun Hydropower Co. Ltd.,258,255,243,246,55699
2021-02-22,Barun Hydropower Co. Ltd.,250,246,243,243,17970
2021-02-25,Barun Hydropower Co. Ltd.,239,239,233,235,14395
2021-02-21,Barun Hydropower Co. Ltd.,259,243,232,246,34818
2021-02-23,Barun Hydropower Co. Ltd.,241,243,231,241,27744
2021-02-24,Barun Hydropower Co. Ltd.,249,241,233,239,11990
2021-02-28,Barun Hydropower Co. Ltd.,234,235,221,221,20581
2021-03-01,Barun Hydropower Co. Ltd.,236,221,218,236,15662
2021-03-02,Barun Hydropower Co. Ltd.,247,236,225,231,19034
2021-03-04,Barun Hydropower Co. Ltd.,234,217,220,234,10882
2021-03-07,Barun Hydropower Co. Ltd.,233,234,226,230,7516
2021-03-03,Barun Hydropower Co. Ltd.,231,231,215,217,24869
2021-03-09,Barun Hydropower Co. Ltd.,242,230,226,235,26996
2021-03-15,Barun Hydropower Co. Ltd.,236,232,219,227,34467
2021-03-14,Barun Hydropower Co. Ltd.,247,236,228,232,9163
2021-03-10,Barun Hydropower Co. Ltd.,241,235,232,236,6980
2021-03-16,Barun Hydropower Co. Ltd.,236,227,220,231,16981
2021-03-24,Barun Hydropower Co. Ltd.,237,233,232,234,17542
2021-03-17,Barun Hydropower Co. Ltd.,235,231,228,231,7420
2021-03-23,Barun Hydropower Co. Ltd.,233,229,224,233,13918
2021-03-18,Barun Hydropower Co. Ltd.,235,231,225,228,13174
2021-03-21,Barun Hydropower Co. Ltd.,237,228,224,230,24842
2021-03-22,Barun Hydropower Co. Ltd.,229,230,226,229,14225
2021-03-30,Barun Hydropower Co. Ltd.,250,246,242,246,18484
2021-03-25,Barun Hydropower Co. Ltd.,237,234,230,235,19507
2021-03-29,Barun Hydropower Co. Ltd.,257,235,225,246,56488
2021-04-05,Barun Hydropower Co. Ltd.,258,246,240,241,14033
2021-03-31,Barun Hydropower Co. Ltd.,258,246,242,249,25994
2021-04-01,Barun Hydropower Co. Ltd.,252,249,243,248,16057
2021-04-04,Barun Hydropower Co. Ltd.,252,248,245,246,19049
2021-04-06,Barun Hydropower Co. Ltd.,251,241,237,249,38043
2021-04-07,Barun Hydropower Co. Ltd.,256,249,243,246,17310
2021-04-08,Barun Hydropower Co. Ltd.,249,246,243,245,13340
2021-04-12,Barun Hydropower Co. Ltd.,248,245,242,242,9970
2021-04-21,Barun Hydropower Co. Ltd.,245,241,238,241,9271
2021-04-13,Barun Hydropower Co. Ltd.,253,242,240,248,24315
2021-04-18,Barun Hydropower Co. Ltd.,248,244,242,243,12520
2021-04-19,Barun Hydropower Co. Ltd.,250,243,236,241,25062
2021-04-20,Barun Hydropower Co. Ltd.,245,241,237,241,10344
2021-04-26,Barun Hydropower Co. Ltd.,238,234,225,225,18342
2021-04-15,Barun Hydropower Co. Ltd.,250,248,244,244,25275
2021-04-22,Barun Hydropower Co. Ltd.,245,241,237,243,17738
2021-04-25,Barun Hydropower Co. Ltd.,240,243,231,234,18083
2021-04-27,Barun Hydropower Co. Ltd.,239,225,225,235,18405
2021-04-29,Barun Hydropower Co. Ltd.,242,232,230,240,18307
2021-04-28,Barun Hydropower Co. Ltd.,236,235,229,232,5468
2021-05-05,Barun Hydropower Co. Ltd.,271,247,245,271,162667
2021-05-02,Barun Hydropower Co. Ltd.,242,240,236,242,12137
2021-05-03,Barun Hydropower Co. Ltd.,251,242,240,243,25900
2021-05-04,Barun Hydropower Co. Ltd.,255,243,239,247,39775
2021-05-06,Barun Hydropower Co. Ltd.,287,271,260,279,144155
2021-05-10,Barun Hydropower Co. Ltd.,275,265,257,275,41164
2021-05-09,Barun Hydropower Co. Ltd.,284,279,261,265,54714
2021-05-11,Barun Hydropower Co. Ltd.,275,275,265,269,34296
2021-05-12,Barun Hydropower Co. Ltd.,290,269,265,283,107576
2021-05-13,Barun Hydropower Co. Ltd.,298,283,280,295,162716
2021-05-16,Barun Hydropower Co. Ltd.,324,295,285,324,206713
2021-05-18,Barun Hydropower Co. Ltd.,386,356,357,373,87792
2021-05-17,Barun Hydropower Co. Ltd.,356,324,324,356,195468
2021-05-23,Barun Hydropower Co. Ltd.,402,366,352,402,145274
2021-05-20,Barun Hydropower Co. Ltd.,377,357,350,366,113327
2021-05-19,Barun Hydropower Co. Ltd.,382,373,351,357,159005
2021-05-24,Barun Hydropower Co. Ltd.,442,402,405,442,76584
2021-06-08,Barun Hydropower Co. Ltd.,489,445,460,489,189235
2021-05-27,Barun Hydropower Co. Ltd.,532,486,466,503,120258
2021-05-30,Barun Hydropower Co. Ltd.,513,503,463,470,183959
2021-06-01,Barun Hydropower Co. Ltd.,448,425,407,427,76293
2021-06-02,Barun Hydropower Co. Ltd.,448,427,407,451,40936
2021-06-07,Barun Hydropower Co. Ltd.,450,424,425,445,117730
2021-05-25,Barun Hydropower Co. Ltd.,486,442,440,486,104058
2021-05-31,Barun Hydropower Co. Ltd.,490,470,425,425,208794
2021-06-03,Barun Hydropower Co. Ltd.,453,451,428,429,67357
2021-06-06,Barun Hydropower Co. Ltd.,448,429,418,424,98662
2021-06-13,Barun Hydropower Co. Ltd.,625,590,568,619,322335
2021-06-09,Barun Hydropower Co. Ltd.,537,489,513,537,188436
2021-06-10,Barun Hydropower Co. Ltd.,590,537,561,590,136700
